75,"6
ما بالك لا تنكر بالمستقبل لا ننكر بما بعد
اينه كدراتك في التخليد
لأب المرور ورنه جون مادونا السحاب ؟ نہیں رهنت رنا كلت انبارك
في التخطيط لمشاريخ لا صديد لها؟ هل نجحوا في مع القبور على أفلامك أيضاً جم است
ترافقك وزارت شاصيله ونايت به اين منا ما ينعله أمر مل مربول
لأمر الواقع في مجادعة للتن ويحمة رطأته ? من الانشغال بتفاصيل الحياة اليومية يساعد
من مرور الرنت به فأنت سى ولا اله الزيم يس فلك
ة آخر حتى الماضي لا يستطيع أن يشكل إلى افكارك شت شاه اسمائك
..
ضا عما صث وكيف ولمارا انقت بك الأمور إلى ما وترفض أن تفکر برم باسم محمد
ملل مانصل وسلوك * معللا زيك بأنك لا تنظر إلى الماضي .. شما كانا كان
لا يبيد الانتقال بهذه الأسئة فهل هما نعلقت أبواب الماضي وصيت به النبيه ؟
تحدث شك منه الشخصية الجريه ونرادتها وخصوصيتها التجاع تکنه لم
تمرید
ريشها کاهي حتى نوعش مانك رات رات .. أن تست صار الان
ماشات الگ سال قبل حياتها رساميلا أنها وتحدياتها أم القيود يا الستة الرملي ران
مشي في جلدك عمرية اليوسله واعصابر له بنت بین اعمالي -
عم
أنتم تكتر السحية ما تم من هم هرازی
رہی
صيني سن
7
?
منه معادلات إضائية تقول شيء كانا يورثن
ماذا تبقى من مخلفات الكريم ... توري بك الأيام وتودي بع... في دروب غم تطه
ناصبة العمر الذي ينتظر أن ترتاده کینما تشاء .. شرورا أرعان ما
حث الخطى أرتبطهها تائها أو عالما لکل
أن عالما بكل ما لك نحو الشاطئ
مالك وانا في البعد الغريب ..
ماذا ثبتي لكن ملح ابھے على شفاه ايجار السور القديم . شرب للمرحة
بين أصاب
أنك أمسكت بها بنك أن قلبك أد
ورماك عان
کیا
مت
ل
بأهدابك المنسدلة على کو اس شرح مجول لا يفار فك نال منعطف وراء
سامة رأت أي .. ماذا تبقى في جمبك من أعلام نظر أن علم من
وند
است منتظر أن تلبها وأنت لاعدلها منترا تبعتها من هذا المهم المران
را تحدي شفا الجمل السحرية ولا الأمنيات هو
فريق
من أجل الحياة عند ہے میں ما ثبت عنده من ذرات الم...هل مبنی بر منع
سحب رسمت الحياة رانت نذري من اللون تلك الأيام والدقائق
المرح
لكك"
76,"يسأل عن الورلمان على إسمك فربما تكون الإدارة أمة على إسمك في الأمانات
قبل أن ترفع بقاش أرجو أن تطلب من المدير عندكم
يوم الخميس ٦/٢٤ سيخرج
مجدى عمرو بوسطات الست لي
ماذا يحدث
سالت و امور ما لا يحمل لك اسم لون الرحمن الرحيم
محترم
و
الحمد لله والصلاة والسلام عالي رسول الله وعلى آله وصحبه ومن ولده ومن سار على دربيات وانتبع هداه
أخيراه أشرف عساكره ... لم تحية طميات وفقر :
ليف حالك وما هي أخبارك أرجو الطولى عز وجل أن تكون بأحدأ بال وأحسن حال
أما إذا تفضلت بالسؤال عني فأنا ولاه الحمد بخير وعافية ولا ينقصني نسوى رؤيتك .
أخي الكريم ... بالنسبة للمكان الذي صادرته منك الإدارة وأنت عندنا في غرفة به فقد طلبت
من سامي أن يسأل الإدارة عنه فقالوا أنه لا يوجد على إسمي ووكمان
طبعاً أنا أعتقد أن الإدارة قد أضاعته لذلك أرجو منك أن توقع بق انس طلب تفويض لأنه
كان على اسمك واكتب في البقتس التفاصيل وأنات من نوع سوني sony مع بطاريات
وأود أن أعلمك أنهم الإدارة سمعوا بالووكنات عندنا في القمه
ومحمد عمران
ط
عسلا في اطار الجميع عندك على الطبيب وحيثم الكامل وعبداللات مشوكلات موجوسی نشونت و صادق اور طحانية
ون
لي عندك
و كل من نيقرفني خاصة أنني لا أعرف من عندك
و أخيرا لا أقول وداعاً ولكن إلى لقاء قريب
واسه
سلام
2
لرحيم صد
إذا وصلتك الرسالة اطلب من من صادق طانية
أن ينادي على اسل ويخبره أن رسالتي وصلتك
أيمن الطبيش
أخوك
٣٢٠٤/4/9"
77,"1998
اسم المسجون
בית הסוהר
שרות בתי הסוהר
مديرية السجون العامة
ارد
27 - المرسل
لله لون
جنيه
في عبد الله
1132 - الرسالة
انا مصر
احبائي .. جميل أن أكون بينكم وعبد يدع الأبواب كأنه متسول يخجل
نفسه جيد لمد يده لغيره إنه بلا معنى ولگه الاسامه المعبره عن
راره التي نستطيع أن تجعل منه كل ما منا أعياداً ذات معنى ... ميل مربری
أحد
أحد وأقبل عمان وامسح دموع فرهنه طرف مدي . وجميل انه
ستير والدي الحصها وأقبل يد والدي وأهمـن بأرلك كل عام وهنا
كبر وأصاف شقيقي وجميع الاماره ولله جميل أيضا أن يعيش معاناة
الفراق والم الالمعاد مشایر و مرمت الايام خر درهم مأساه حياتهم
مالا مال سے طل اليام ورمون الحرب عـل ومنالهم في يوم العيد -
هذه الحياة - لا طعم لها
ر
ر
راڈ
حتی
يوم فرحه جميع الأطفال مرموا منه
ا لم تتوهمها من أراد جني لعـل لا يهه لسعات النحل بل إنه
تشعر بلدة ما يجنيه
7.77 152. 06 08 2630 ۱۵۶۰ 0-3 ۱۵۶
...
התאריך
التاريخ"
78,"دفعہ
دا می زند الحبيبة
الأسد المريض
.
20
2006/1/9
عسقلان /فلسطين
قلعة الشهيد حسان علیان
مرض الأسد ذات يوم وعجز عن الخروج من بيته ليبحث عن طعامه ، فأعلن إلى
كل الحيوانات في الغابة أن الأسد مريض ، وعلى كل جنس من الحيوانات ان يرسل
احد من أفراده لزيارته فهو آمن من الاعتداء عليه ، وان هذا الأمان وعد يضمنه
الأسد شخصيا ، وهكذا توافدت حيوانات الغابة يوما بعد يوم على عرين (بيت) الأسد
لتزوره وهي
آمنه غير خائفة بعد أن كانت تهرب منه عند اقترابه من احدها ولا
تجرؤ على الاقتراب من عرينه .
فعلت ذلك كل الحيوانات إلا الثعالب ، فقد قال ثعلب لصاحبه : آثار الأقدام تدل
على دخول الحيوانات إلى عرين الأسد ، لكنها لا تدل على خروجها منه يا صديقي
علينا أن نصدق ما تراه أعيننا لا ما تسمعه آذاننا فقط !!!
نکته : سأل رجل أحد الشحاتين : هل أنت أعمي ؟
أجاب الشحات : نعم قال الرجل : فكيف لي ان أتأكد من ذلك ؟
ما ما ب فاجتاب الشحات : هل ترى تلك السيارة الحمراء الواقفة جنب عمود الكهرباء ؟
قال الرجل : نعم أراها قال الشحات : أما أنا فلا أراها . هاهاها .
6
T
T
T"
79,"Family, news of a strict-
ly personal nature
MESSAGE
التاريخ
Nouvelles de caractère stric-
tement personnel et familial
اخبار عائلية فقط -
الرسالة - MESSAGE A TRANSMETTRE
الرمق العربي العالي... الهی عظم احط له كلا منهما عن بواب احتمالها بالزكري ها الاطلاعه
هذا الولي العظيمة على كلوا أي من الناس في هذا المحلاة الجمعة التي تمر بها ثوريا وت... خامه بعد زبانه
المنا نه امرنات لكن مهنا العظيمة في كل شي استطاعت مواقعها البداية و الذرية أن تغير وتعمل عنوان
لقب الطبيعة وخلال السنوات المانية جمعت بيها المارات عظيمه جيادة هنتائج المؤتمر الوطن اليوم التالي
فرت بركان تورف ، وحلت موسوعة كل الامارات وانتقدت بريح دمقراطية من الأخطاء مياهنا الأعزاء
با من مستحقون لي جيب الموت الوطن الما الثاني اراهم فكم منا من كل ديان في سجون المياه بم أمر
التالي بهذه المناسبة وتقول لي عاشت ذكرى الانطلاقه ، عاشت البورا ، ورغم الظروف الى تم بها سامنا
جيهنا جنبا الى سب مع المسائل الرمبراطية الجوية قادرة على طي الصعاب ، وعزل المنومين من اليمن
دوم الاباء الباري العربي ، لأن كلا النهجين يهدد مساحتنا بالانقـام والتفتت، في ذكرى أما
نهند و بارته لكم وعبرا لأمنا ان نبقى ها طون مرافعين عن العمل الثوري ، ودعم لنا رفاق أوماء حتى ان ار
التاريخ ........0/AE/C.
وال البناء با
لخالد الولو
REPLY - السرد - REPONSE
Date
Date"
80,"+
mone19
sms
money
ems
les de caractère strictement personnel et familial
(Szalu2) - AME
Priére d'écrire très lisiblement
Fam news of a strictly personal nature Please write very legible
الرسالة
منشا با
الذي حمل عندنا بعد أيام
هو ومجموعة من أصدقانه الذي تلقوا ضربة قاصرة خلال
العام الماضي، فحن لا نور فرصة للكتابة لكم ويسعدت جدا تلقى بأبلكم وأعف الجميع
ہے۔
ولا أعتقدا لمعرفة الشخصية شرط مثل هذ الرسائل لقد خطبة أثناء وجوا
في له منذ ثلاث سنوات من مودية رائعة و لم يسف لسول شارد وان ....... أصل
جميعا في القدم وتحديدا في سلوان و اعتقد أن حمل مران من تلك البلدة الرائعة
صلاحنا شكل اسات مالي وشكري ويوسف ووائل وجوزيف وجمال، ما زلت أذكر شكري
التاريخ
اخبار عائلية فقط الرجاء الكتابة بخط واضح
-
3,5
MESSAGE
MESSAGE A TRANSMETTRE
۱۰
ا
ولا اعتقد ان كان ما زال يذكري عندنا عارف ازاد سمنه ، عابد مشر ، رمضان
الشيخ قاسم و رياضي معين الأخزون الذين تعهد ونهم افرج عنهم بعد انتهاء مرده
تحياتنا للجميع
أملنا وثقا باللقار العرب
التاريخ
0822e1bbA
(tuos-ytilesol - Joenta)
ے گرد
exec ub moh
emen ehedis3
ellimst ob mol
9ET ins
Guobnameb ub sessibA
...............................
—
-
Nouvelles de
انا لا
28 MAR 1988
و
تقار
الرد - RÉPONSE - REPLY
SN 121
-
of
٨٨/٤/١٣
Date
نهاد ابوغوش
ا
م (922
قل لمال ا
دام ما را تا
معه (ke قنيطا في مقال ـ في الشان
Date"
81,"+
money
HO
oroc sb mov
eman ahedis3
ellimet ob mo
eman viime
www.
ub 9289
TIMOR
Nouvelles de caractère strictement personnel et familial
التاريخ :
Famy news of a strictly personal nature Please write very legible
اخبار عائلية فقط
-
(P2) - MED
Priére d'écrire très lisiblement
uebriem
....................
(vituso-vilesol
الرسالة
مام تحقیق
م
الصحف
ارفقال عمر ، الله الوارف لرسم لنا التاه متن شما مما
ولو قليلا .. التواصل عنها وايمين من الكتابة الا عندمج لسله مرم و
مرتبہ اولیام ولا تصلنا رسائلكم الا بعد أشهر من كتابها .. حاول أن
لا الو مهدا لفتح ناده في جدار الفاصل سا ، نسمع أخباركم احيانا مم اذاعة
بغداد وسلمى المحلية ، اوضاعنا کہ بنط للحمام ولكنها لم ويبدو انها لن
تصل إلى ما كانت عليه أيام زمان، فكن حوالي مائة منهم 6 من مود موزی عم ملائ...
عرف ليرة مساحات صغيرة جدا لملاعب محمود الطعام مرکزی ، الله محدودة ، عندنا
الكتب
رادیو وتلفزيون صح .......المحلية مقط رسم ها... ما زن امر منه سهار ۸۸
المشكلة الكبرى هي بعد مسافة بالنسبة للزوار (۳۰ کم عم عمان) ، معنوياتها في السماء ع الانتفاضة
التاريخ : .............سلام...وكذلك....ابومشهور
ابو مشهور احمد صالح معلم
Alb
AV
MESSAGE
الرد
۶
انيا بن فصلا کم
قط 18 الرجاء الكتابة بخط واضح جدا ل
۱
صمد
MESSAGE A TRANSMETTRE
origi
-
REPLY -
-
دارد
inomeldiail
MAR 1988
RÉPONSE
Se
28
Date
ن منشا ما
با ما
lod dee ... هنا راسا فلينه
تنسانا فيقال ـ في الشاا)
(يا .. اختارت
Date"
82,"S
رسام العزيز .. وسام الشرف والكبرا . . . وتمام الحبيب أتومة أو تومه
بدن ان نصب رمضان رملان .... لكن تعصي على فالن لار با لاورند
ایک
ادبودي العرب ان رحل "" علام صفر ، وموی را ما ملا کر کر ....
....هذا
القدر يا بابا لا شو بدك تساري .. الوطن غالي غالى كثر ... انا بحب الوطن
وكيل ، وبالا بحب العدل والمساواة والحرية وبابا لا يحب الاحتلال والتميز والعصرية،
با ما عنده اخلاق ويم وكرامه ه.... وصل على سيد الحاج .... وهل علمني الوطن
وأنت الوطن يا وسام الكرامة والابار
الوطن يا حبيبي بدو
تضحه مشي الوطن على ... علما م شي ... في لنابية جميل
وارض اما منها سماح ولمون (عند ماملى اللون من السج نرم برش عارف لي
لأنو أرضا مہنا زرناها وربناها، وطمت ثمره مفيد للصحة) كيف الوطن
اکثر وأثر الورد والزراعة والميرانية والشر تبعك رد الشتاء بتون
كفف الأرض
يوم الزيات يا كردف أعجب ابر حاطط جلى على الشعرات مشخص
كش يانا أكيد لو شامل بتجن
طن لو شفت بالخلد عنه
نازعني اليه بالحلو نفسي
ولي ماما أوقاما أو خالتو ناديه تحفظك اياد وتشرف ، ولا خود هذا السبب
حصم رشا بر
أرض لها مشرف سواها مثلا
لو كان مثلك في سواها يوم
البطل
وفن به عمو على كل الممتلين "" مات درب بابا "" قبله و زهره يا أبو أحمد
ارفاق
وفي عيد ميلادك هديه مني ومن ماما الحبيبة مقاطئة
اما أحمد
من علان نطن الأسيرد
LL
بای دار٢٠٠١١"
83,"میلمنا فيا
Homo
Please write very legibly
التاريخ
Nouvelle de caractère strictement personnel et familial
Prière d'écrire très lisiblement
.…....................
اخبار عائلية فقط - الرجاء الكتابة بخط واضح جدا -
29 OCT 1989
ه
الله الرحمن الرحيم
التاريخ
: الأخ خالد : هذه الرسالة للأخت أمل أرجو أن توصلها لهاDate
الأخت الحبيبة أمل أن أحد الرسالة المبارة التالية ورب أخ
لم تلده أمك» هذ - العبارة تنطبق على وعليك أيها الأخت التي في
بعض الأحيان أتخيل صورتها فأراها انسانة رقيقة في وضع وتا عدم
هم بحاجة لها لقد أمر في خالد بأنك أنت لأحد رفاقه في المعتقل مشورك
تجاه أخيك هو شعوري تجاه أخي ما
فارجو منك أن تنتلي شرمي وكون
الرسالة
166 u ro
ollimat ob
—
MESSAGE
الرد
crisjonitoh
(nuos-vilasol-joosta)
Family news of a strictly personal nature
-
3
MESSAGE A TRANSMETTRE
REPLY
-
ان
21131
REPONSE
Date
NO"
84,"Nouvelle de caractère strictement personnel et familial
Prière d'écrire très lisiblement
Please write very legibly
التاريخ
Lo
......
اخبار عائلية فقط .. الرجاء الكتاب بخط واضح جدا -
الرسالة
التاريخ : أضنا لفي ايضا وكما أخبري فالسوائل بالعلم
أهدي لك الكثيري التحيات بنات فلم كنت أتمنى أن تكونلي
افت شابة يقارب عمرها عري وتدققت لي ذلك إلا أنهي
المراسلة وأرجو أن يصبح في إشاهدة عما قريب
وفي النهاية للمزيل شكرا نقري وكيات سلمان الحارول .
لأرجو أن تراسلني عن طريق في الأخت المخاصية
وت عن أصارك حيث أخباري تصلك فداء ازدحمد
من أخي
MESSAGE
الرد
Family news of a strictly personal nature
4142
-
LALAT
3,7
-
20 OCT 1969
MESSAGE A TRANSMETRE
REPLY
REPONSE
ہے۔
ریا را
Date
ان"
85,"Date
1
0
قسم لله ارحمن صرويد
انال
ر
لله دركاته
أسد الله دکتر اسلام على علام اين اصطن
صبح
من ازم اور اسلام عليكم وتعبه الود
بنعث انك قدم مساله من قلب امراء سعاده
ليك
رقم معا نام مسانه ...
من وراء وأسال
تر
فشخ صفا ضل م صور دعنا سألك عن صونك عسى
ان لکھنے نور وما هي أوضاعك عسى ان تكون الصفر
کا
کھا عورنا كيف صونك وعامك فيه ان يكن في أحسن حال
وان رياضك سمان كون مقرم کیا تجدها في فيد
وان مان لك مسواك عنا خوالنا والحمد لله
طاب
خص کوان اسردين وما مسوول اعلم بالسائل
التاريخ أما أوضاع فقاعية في
۹
الرسالة
(اخبار شخصية و/أو عائلية فقط Family and / or private news)
ان جمعنا واياكم
لعامل
التاريخ
وأخر
.... له صله ربنا
Date
MESSAGE
الرد على الرسالة
مامنا
وقررنا اتل من اسم ، وازیارم نها من نزور
بمعدل مرتين في روام مث از اون بزارم سرم سه
اشهر واخر زارم كانت قبل عشر ايام من تورین منم
مساله .
p
27 / 7 /96
وصلك
Signature
الامضاء ما شي کال ) أما
REPLY TO THE MESSAGE
فتح إغالي م چور في زمن قل فيه جرحال فن على
امه راسل موجود ا آن افرح آن مبدع لله
في قرانا افاليه فوز وأهلنا في صغريب
t
دلار ده
الامضاء
ليس أخرا سلامنا لك ولمن حولك
السلام عليكم
عليكم ورحمه
رحمه الله وبركاته
أدرك م شهان نصار
د
مان رضا
Signature
5.
A
6.
عمال
نصار
تتربع قسم"
86,"۸/۹/۸/ الخميس
بسم الله الرحمن الرحيم
ي العزيز فيه عطرة أعمال من صمم علي المشتاق
للإمتاع بل ولسماع صوت المليء بالفنان والله القوة والتحدي
أبي العزيز أبعث لل ولزملائل الأبطال الذين يتبعون داخل
يجون الإحتلال الصهيوني بأصلية
أبي العزيزين والى الله في ألف ضير وعافية ولا نطلب
من الله العلي القدير إلا أن تكون في صحة صيدة
وأما عن أموال التربية فقد قام الجيش ال الإسرائيلي باقتحام
القرنية بالأمن من جميع الجهات ووقعت اشتباكات سد النور
والعاب أسفرت من إصابة بام عبر مرا (بام الدري) برصاصات
في رمل - وهو الا في غير ، كما واريد صار له بأن مالي العزيز
عايش با موفا من الأردن على عدت
و أخيرا تهديد السلام البهوات ونعمان (اونم سام وفريرو
الهيل اجتماع والس (غرام والباة (موا والطلميني (عمرو)
وتهديك السلام أم ان الغارات التي تبعث الباقات الورورا
يهديك السلام جي وصدى وصوله
وتهديك السلام كمال الشيخ وأضاء ما سوعبداس فايز و همو خوری
هر
وجميع الأهل والأقارب والأصدقاء
ملاقات مرح من محن من يوم أمس (تين الشاويش).
أولي العزيز ورمومن إذا استطعت الحيازة ما بنطلون كبوي أن تقللي
عا
حظة الرجاء
على بنك المشقان أحمد علاونه لا علم"
87,"بسم الله برحمت پر ٹریم
لحمد لله والصلاة والسلام على رسول الله وعلى آله
وصحبه ومن والاه ،رع الله
أصيل بتحية الإسلام العظم بتحية أهل الجنة والسلام
م .
ين عليكم ورحمة الله وبركاته
أكتب هذه الرسالة إلى الأم الحب والعزيز والغالي على قلي
وروعي ،لأخ لكسرى بمكانة والقدر اول : نائل عون
اولنور ، واقول لك كيف مالك وكيف انت عـاك
أن تكون في احسن حال وصحة من الله يا أعزاج في
وتور، بان يخف القدر عن ذكر اسمه لطيب الذي ينعت
كنه من يطيب والنور ، يا من أكرمك الله وجعل اسمك مهر ثور
ن
يمتري به لتائهون في ظلمات هذا الزمان
يا من عالمنا الصبر والصور والتواضع وجبت ولاوة العارفة
يا من علمتني الدعاء المأثور اللهم إني أسألك الهدى وابقى و
لعفاف ولفنى ، وتلك الكلمات الجميلة قبل هذه الأيام فطوتها
وتطوينا وتلك الكلمات طالعلك يا عدوي طالع التي مازالت
خاري في الري وما زلت الأرها عندما كنت تقولها يا ابالنوريا
مت تاج رأسي ، فلك في قلبي محبة وفقرة كبيرة، ولك مني كل محبة
وتقدر وعرفان ، أحببت أن أكتب لك هذه الرسالة
چی
من أجل أن أعبر لك عن مدى اشتيائي ومحبيقي لك يا أبا
نور ، فأنا لا استطع اساسي تلك بريام بني عشناها
أنسى
ما ، ولا استطيع ان انسى ملك الروح نطية ولنفس
sist
19
8,
۲۲۰
:"
88,"ل
کلپ
يضية
لرحمة المليئة بالمرح والسعادة .
هذا الكلام ليس مجرد كلام أو مجاملة ولكن الحقيقة التي
ان أعملها لك في علي وفي داخلي و
ومنذ اللحظة الأولى بني تعرفت بها عليك كنت نعلان
رسالة الله ونعم الصديق ونعم الري ونعم الناصح لمين ، رن له لون
أنت يا أبا لنور .
ساس
ماني في القلب ولبال طاهر فلك
، ولخاطير،
في قلبي كل المحبة
ي والعزة والإحترام را از من مال لاهوة والے
لأني لم
والحمام والاحترام ، فلين لا أحبك يا حبيب ؟؟
فأنا متر ليوم الاول الذي انتقلن فيه من عنده
ومي هذه اللحظة لم تذهبوا من بالي وفكري وخاطري ،وانع
نوراما في القلب وستبقون إلى البر ، واسماء الله يكون
اريات الفرج قريب يا أنا لنور ونلتقي خارج هذه السعون
وتلقي على أرض كامل الطبية وعالي أرض كوبر لعزيزة""
ران سلامات سارة من جميع الشباب عندنا منهم
جاد بني جامع "" ابو الحسنة وثمار العويوي وحافظ الدبل ومن
بلا استثناء وأرجو أن تطمأسي على قدمك كيف هي
بدگم
مقاله
ول
وكيف الحب
97
م نيام صرف 3 حالة
فهد
$
جمم
٢٠١/٧/٢٤
أخوك الحب والواعي لك
بالخيرات
امجد زاهدة / الحب
مجد لنقب 18
ہوا"
89,"Family news of a strict-
Ny personal nature
MESSAGE
C
لإخبار عائلية فقط
الرسالة
الرفيق العزيز العام نهاده ها اموری ، من حياتهم وامتن
یکم جنود ورنا الشان العظيم، بداية
مح لي ان......... ما بال الصحة والهناء ولي الدراسة ، وكذلك كل الريابي و طول عمر عاريا جينا عماد
عبد الرحمن اليوميات المانع التمنيات المعبرة وعة جدا ورج کیب.. با من تم الأمر ما الترك
الشجاع الذي حد عملة مادة العظيم كل الوزارات والشركات المشوها تلقينا ما كان والمران اليه ما
التحرك
من فاس وطنية في مواالت في الرات كوا الوقت الذى الحرف السين ويرامنع الحلول الإسلامية أرباب اليمين
فوجو بت گلم در صورت ع حدوده... و شرع مواطن أنطر ومؤيدي المتاح الاحتياجي الزير ل ها صروا علنا بوا عنهم
وأيدهم العار انا كل خفي خوفا من الدمع و الملز والتشويه من قبل جماعة المين الرحتي ، موعدكم الطولى في ظل قمع الحريات
وجد الله وبشر التي طلبت الجائر ورجني مسلم يستخدم اجهزة عائلته من أجل التي بوسام الشرف ولادي ما اننا
نام و كل الريان و طرف بهم و حیات، علم ان الربو مون شاكر من الجامدة الارداي موتوى في سين جنين أوضاعنا منا جيدة
ظروف العمل بردار سود ، منذ فترة طويلة لم تصل من أي رسوا أي رسالة ترجو منكم دوام المراسلة . والى الزراء تمت من الحرية
التاريخ ....٣/١٨ / ١٩٨٤.
اول میں کام
الزابوموس
Nouvelles de caractère stric
tement personnel et familial
MESSAGE A TRANSMETTRE -
REPLY - الرد - REPONSE
-
Date
Date."
90,"بسـم اللـه الرمل برايم
ہو
مية مية مواره ماله نه بون لیس فلسطين فن
سيارات ليمون والبرتقال حتى اشجار الزيتون و اللوز مهنا بوصة
حب حوض من شبابا ودماءنا فعلا منا لشهداء و الحرصتی ها
روعان اسود مهابا لسجان ، رميا بنيه الاسلام ،امام
بقية الجرح النارف من ماصرة لوم تجريح ، بآيات كب
والاشتياق أصيلم
ولي الغالي، إلى كسبه اموت وأمواني لعوالي
السلام عليكم ورمـة الله وبركاته وأسعد الله ووقانا
مالكيرو لمن و البرعة ، عبو مالكم يا أعلى الناس اتمنى ان اونو
خير وان طال الله عليكم السعادة والاستقرار و امام ولوفاق
والله اني افتقدكم واستاق اليكم في بومي و وياي ومعالي
و شراب و عمل ساعه ودقيقه انت معي من في الاسلام اراكه
والى علق عليكم الى ان باتوم أموركم بخير المرسعب مولك
ما صحة عبر الاذاعة لأول مرة وكنت سعيد بذلك ولكن شعره
يرة غير مشمسة في موتك لا أعرف ماد اور عما يقول المثل رابن
عني بقم وصني اتمنى ان لا يكون السبب عدم زيارتك لي ولا أعرف
انا كان ملك سبب آخرة هل تعلمين يا صحة ونتي ضريب عن
سماع لراديو بعد خروجي من طنج وي قبل وبعد الحكمي ولا عرف
عاد ماتحت راديو يوم اتصالك لعلي شعره بوله باری اسان و
ورال قبل وصول الرسالة واطمئن عليك يا غالية
ابن حبيب .. في البداية انا لان ، اعمل على تحسين من مرضی
بعد عناء طویل و استشعرون أحسنه كثيرا وهو أفضل من
منا خط ولكن انا لان اكتب لكم بسرعة له للعبه من اون
لاخراج الرسالة ولكن في رسائل قادمة سترى سيد حسيني
ولاولام والاتسعمنا كيف في أموالك ومني ان تكون
راها على حد كامل لقرون وانا رك على نفسي -
للحقيقة يا إلى لاشي معيني وشعر بدى مقدرتي على الجاد
زالي سوى لسجن وتستغرب وما قلت لك ومني وعاني من قلة"
91,"وقت الفراغ فالوقت عندنا في السجن مضبوط فقد كنت قبل اسبوعين
قريبا اصحو واحو من اليوم على 6 صباما من بو هر عندنا قورة رياضة
ساعة من الجري واللياقة ووريرا ممي ستجيب للتغير مع مهبل
نبشیر
الاكل الاكل و قروصل ورلي عندما جئت إلى عسقلام ووجع
ما لان بعد شهرين من الرياضة والاكل الصحي وصل ورائي عالم
وعير لورن مائي يشيد بشكل مستخرب حتى من نفسي انا مستغرب
و و توقفت الان من الرياضة موقتا لاسباب التعبير وسأرجع عدا
ان شاء الله ، وغير ذلك وانا امورو في مادة الاستقرار ورامة
نامه بو اور بسام في الغرفة مسار في الزهر وتعلم العبرية
ما من الأمور والوضع تمام يا صيار
وممولي
وضضو
وغيرا
الاموم ولاحبار -
ور
ميل عين مالك و اشكرك على الزيارة الحكمة وارجو منك لتحضيف
من تناول القاطا و كبر و غيرها والي استحيت من مصاصه
المبرمة وول ماني لم ورى راسك بها لكبر عفوا ولكن مرا
لواقع وعين سفينة أموالها و اهرولينا وديانا ولائي لم
ارجو ان تبعث لي صور لهم و جيدة في الاستوديو لن صورهم وموا
الشباب. و سلال لك يا مارلين وسائرة وهبة وليا لو وعيه
و مرام و واتي لكم امعا و اندروني ولكن سأكتب لكم 17
قريبا ان شار لولی
وقضوا لي وضعوا لي
بلغكم السلام عارج
بسام وسایل و مرام في الختام لكم ملي السلام
دول العرده و مسام و الفرع قريب
وجميع الشبالمال والمران ال
فصل معرام
ول 12 في الغرفة
اخطبولي
وسم
من رام الله وانا وسلم
ويقاومه
أو
والله وانا اكتب التاريخ تماجان
ون عمري اليوم ٢٠ عاما والله
مام عليكو مشان الله أموالي
والله مالے
a
ملامه
سمر و معه يوم 3 رسائل مرفقة
جود
كرار جموا عضاء والسائل المونة
اس شیره
مار
سجد مستان
روووووووووووور
cur/۳/ca"
92,"שם האסיר
اسم المسجون
בית הסוהר
سجن
שרות בתי הסוהר
مديرية السجون العامة
17 - المرسل
عمر محمد القاسم
الرجلسة طمركزي
(12.11) 110.009 2008 263 0 16 0 2 5157
16
Ty
لا الرد ok مر
N
Jy is
****
لا و
anan- الرسالة
افي على من ولد امان نامه استال في مصطف وترسله الله
وحيه مصطف, سمل علاه وأمل راسه وت بالعالقة . وعيوب ماما
اله العن الله مارال تله أمنا عليك واعتبر ماما رميك أفركبت
اله تون کين مصلت لعادل ام او اعلی اور س م
انهيت الدار باتوم وحصل على عمل في من برده مرد وارد استان من
امعه روایت علامه مسافة السوريا والحمد الجاسم رغم الظروف
العاملة القاسية والروف عمل را گلویم وره مسار التوا من ولسن
أربع استان است اشتراه في معروف است واشتري س مامان مراتب
تره » رها شهرا امانت ما اسم الله عالی را در کیا اور روس
مع امراه حامله وتستمر الف لا رفع مبله سری اشرصد
الشعبية على الساته ثمانية
התאביר
التاريخ
۱۹۷۲/۶/۱"
93,"שם האסיר
اسم المسجون
בית הסוהר
سجن
שרות בתי הסוהר
مديرية السجون العامة
عمر محمود القا کم
العلم بارک این
(ی)
- المرسل
(12.71) 120.000 2608 163 1870 0 1 157
لاروس 2 pa k
یا
התאריך
التاريخ
caren magers
ا
er #car
ی تواند
anann- الرسالة
اتره لومة ولا تحمل مسله مرارة مثل الدلم للان لانه لاس
لصلوتودهم را ربوي المجر ويتضوي وان ما رو با دوبار کل
على تأصيل علمي في حست ان هنا في مرار عالم مولا همه
أصل العام - الدنيا الامان والدعاسات و سما المرات لعام
الفنية ، سامانه برده وعمله على تحميل مه عالم هورامی
رطه وقرب انا....وان مصر و الوان صفات الله و الاسات
إن على مدان به ما مل ملو هسته ثم تعامل مع اوریہ مصرے
والد امیر میرا اور مقام دو ماه اف أمرا سكس
ل التسل رمات كاملة مال الاجتماعي والله واصفات
وكل شر و سامان مانده است سلام سے اسے مار
مار
والجميع
اصول و کورد را در
۱۹۷۲ ۱۱ / ۱"
